1001	12.282685762626096
1002	12.062308065405903
1003	11.024345121978701
1004	12.07143353239692
1005	12.225705780869138
1006	11.250639566032651
1007	11.993160929794225
1008	13.23674209452154
1009	12.003489737088339
1010	9.503098557013695
1011	12.35712976886276
1012	9.335540084060018
1013	12.650011387642857
1014	12.334073702472162
1015	11.055699223499033
1016	12.791610764040934
1017	4.009428223802545
1018	13.487934404957928
1019	6.33644574963968
1020	12.718869484709728
1021	11.593234787255595
1022	10.183369087939818
1023	10.98596361307917
1024	11.674661265966265
1025	11.607164666095715
1026	11.59335312124952
1027	13.267883543687292
1028	12.350416254674897
1029	11.598066560268762
1030	8.712305312423629
1031	10.739351013096025
1032	5.512010910450905
1033	12.341923083411842
1034	11.587322819354057
1035	12.203161249569991
1036	12.983609346131805
1037	12.736019731652965
1038	12.139869609645435
1039	11.64754662529612
1040	12.880470028719827
1041	5.020273643628598
1042	12.056860490039977
1043	11.646730360049414
1044	11.625399440591696
